@RELATION 5430eeed85_boston_sim

@ATTRIBUTE crim NUMERIC
@ATTRIBUTE zn NUMERIC
@ATTRIBUTE indus NUMERIC
@ATTRIBUTE chas NUMERIC
@ATTRIBUTE nox NUMERIC
@ATTRIBUTE rm NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE dis NUMERIC
@ATTRIBUTE rad NUMERIC
@ATTRIBUTE tax NUMERIC
@ATTRIBUTE ptratio NUMERIC
@ATTRIBUTE b NUMERIC
@ATTRIBUTE lstat NUMERIC
@ATTRIBUTE medv NUMERIC

@DATA
0.7589285897867651,-0.09833962679474989,-0.06259312789952241,-0.28067507686677406,1.3920022863445993,-0.7539645888666763,-1.103589317215771,0.17989415115347845,0.10420110395187607,-1.6929568141953855,-0.9885911071509175,0.2811914239693758,0.918316606002313,17.201895911213335
0.4676931717654332,0.6215718898560508,0.3080505395041023,0.26912694124510733,1.1260502507721681,-0.3916485674217911,0.37710039390218647,-0.029262813684978354,0.09798315347089544,-0.3431922754974105,-0.36961033604363397,1.0857863249393471,-0.05139372358848624,30.01085724176008
0.8502217421134929,1.0302834540318422,-0.3216350512173826,0.38193545223155334,-0.07160125941406395,2.076747983560841,-0.2590421458207031,-0.19634984908497827,-0.3492577043184288,0.43004164719106963,0.23878915902651351,-0.3486521344078592,-0.03722223650984159,39.59809188089751
0.08568716140335904,0.8584511166566653,-0.8953463223630241,-0.9958153947902291,-0.29967664800678706,-0.4081008391602206,0.03823799496002834,-1.4485914146335441,0.2553837556743171,0.651136241823657,-0.2346205699574138,-0.9254246260595873,-0.05020461704174478,24.51888891295217
0.5087250232299338,-0.2685306479058323,-0.4830610516834395,1.6122206282554243,-0.21113023882769444,0.14679301198554937,-2.151815401329305,-0.7191533192424201,0.8950383140761154,0.8968393158655319,-0.8911922254152874,-1.5811907020321334,-0.987179527151184,19.786124979667207
-0.19102776260016902,-1.1808128153088449,-0.01926037973439464,0.02246589281204638,0.4384757388097273,-0.2628908292082677,0.7153813154412441,0.7181857257079345,0.7846042878980238,0.54711911517521,1.114321694668872,2.412615421612916,0.019616657693989903,30.400064823658326
-0.5305011476105275,-0.24903603955637832,-2.301921164735585,1.3668742674445247,1.1195749114345768,-1.5151910621985523,0.3112501545435361,3.0788808084552377,-0.275051697151644,1.6449677135012837,0.5765569630557664,-0.57581824064468,-0.12791759148076653,16.99841851569538
-0.1730718242838696,-2.153390113603715,-1.4400508825942944,-0.8469613483183278,1.0098170893426341,1.5945050632249722,-1.3230897934074983,1.642015160136369,-1.0962750868952018,-0.9913923494563072,-0.6389617476895022,0.015579047581467534,-0.6881503451777238,15.487070070088475
-0.8638829605897661,0.8555556590207121,0.5835443030118876,0.5798572852951321,0.3614173172731029,-0.12951724686344077,1.0706105599791862,-0.7296024698074095,1.0417246640588513,-0.7068925679873489,1.649480894323921,1.279464931657751,-1.2931415437586478,40.18730034949113
1.3736585451629577,0.0754336389015928,1.6122782579886454,1.639964529371393,2.1709427174978138,1.3149144535840473,-0.24606248812994858,-0.8432465953161917,0.9528745472029388,0.7421274910718922,-1.6019658118971685,-0.13744851462769186,-0.1758858124323366,34.487476148227984
-0.5262478565174211,0.21539650545628794,0.38298898474092846,-2.1305664798072006,1.7246966497611085,0.14125714008746323,3.9262377064363267,-2.0841129394985884,-0.38502181171286365,0.7682072166317373,0.5082686396745896,1.3883377782084478,-0.28744751940035557,39.327412250784654
-0.926930471578083,-1.4301413779606327,-1.0243876413342898,-1.2477831819648495,-1.4358621511794394,-0.2525681513931603,0.13074057728609134,1.4412732890661155,-3.2412673400690726,1.6324113039316352,-0.44004448669698376,-0.05952535606180008,1.1631637521549596,16.467849510793236
-0.7924199209999613,0.9375701376265584,0.21329370737293857,-0.8170886310681906,-0.9399031011088647,0.0012054753622242368,-0.7627247785662142,-0.7691423497872982,-1.8936146669537857,0.6592456684324051,-1.6075598643689741,-0.3079615296390403,0.8294748419317485,23.29210911471082
