@RELATION s_curve

@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC

@DATA
-0.925529505634926,1.2840632923085755,0.6213245001334657
-0.8940426554219726,0.16827992999009767,-1.4479818414690802
0.8163722271027131,0.32325742818922754,-1.5775260918914022
0.801520873275162,1.7971083770541585,-0.4020332035102435
0.10018691828785978,1.2128581193191799,1.994968633376943
0.10041309857915885,0.018394103233259296,1.9949458325123697
0.8538675368512327,0.2029430857320642,1.5204903740816047
-0.3046169255015452,1.3270035382161116,-1.9524749491183409
0.815149091054792,0.010123167692437374,-0.4207487942588757
0.9248172102869388,0.3216161028349973,-1.3804117868272276
0.981240118822388,1.0974675787331722,1.1927895983019463
-0.9600563017467111,1.3837903953853865,-1.279806893189621
0.008394480761471519,1.303922519005201,-1.9999647657256456
-0.4172821973615953,0.44853861892111957,1.9087769626069306
-0.14237813783939554,1.4243584426950717,1.9898123387114277
-0.1570969937474489,0.47449817499360014,1.9875831785503002
-0.9626483365413946,0.6507993963185355,1.2707548340364136
0.23121259993824417,1.4929828102360483,-0.027096750118596136
-0.5983202644282114,1.2992657980944293,0.1987429493760724
-0.9222936526684942,1.6984468209883559,1.386489868233835
0.86949978433048,1.3152257846006867,-0.5060666795515323
0.253307424906974,1.1366172066709432,1.967385832275312
-0.9255940924002909,0.18734953565618495,1.378517603439631
-0.9519403629372373,0.735431606118867,0.6937165603384327
-0.40230266811925186,0.5304047353634509,0.08449327516171079
0.43844927927020466,0.48797928675816715,-1.8987559343378146
-0.30609148597439334,1.9460211095048912,1.9520021020008242
0.13375436010400735,0.7861954493335208,-0.008985483883728662
0.7649648743776284,1.7840931103542266,-0.3559280001673576
0.9056929726409256,1.2622772519945258,1.423934239368376
0.8487338332944387,1.5896226070832968,-0.471179727864629
-0.036347667679270196,1.0052741862103842,1.9993392052022563
0.8178700230123908,1.1538077692527182,1.5754030113387585
-0.8861889439989108,0.9850353876377278,-1.4633240286603915
-0.947998064443644,0.390485975596089,-1.3182760905426365
0.23285866620812892,1.4449042305230106,-1.972510586868735
-0.9635904953086316,0.5615447248817116,1.2673824178042867
0.6053920452906995,0.04863193286290768,1.795927428537768
0.986326377402435,1.2909445918143356,-1.1648037537199607
-0.5346127573209836,0.3542213588140979,0.15490284599363657
0.4083201553046092,1.8809171687058286,1.912838786846845
-0.04544089843945331,1.9078571540051747,0.0010329711401805275
0.9479363906338168,1.829728780440897,1.318459729498302
-0.6564938270911308,0.7403174005108888,-1.7543313959999547
-0.763133111193115,0.030913233057734857,1.6462413284530144
0.999237259748668,1.8566371251754508,-0.960950048271822
-0.9793076012568726,0.8563682966346287,1.2023774249280543
0.18801100516526092,1.9333096380873391,-0.017833078373768352
0.42615117551076953,1.9272399541785057,-0.09534803619801424
-0.17057764049458526,1.7060189109347201,1.9853442386107
-0.9591941380466386,0.5888977841391714,-1.2827483077526127
0.5214307944739451,0.7701954572038505,-1.8532935758426115
-0.8417881509249708,1.7022733430337138,-1.5398080297312355
-0.5476620794981637,0.6338440103125553,-1.8366996155608935
0.7972257170352435,0.338985493372185,-0.39631866345095446
-0.7409462835720764,1.1136025249167003,-1.6715642968925075
0.6719022139864217,1.872309548321562,1.7406398685192048
-0.2727965472737991,1.392059593349946,1.962071745659072
0.9105196617280138,1.14012234017873,1.4134657731985847
-0.9971567682215072,0.19435298754153707,1.075355023654959
-0.8670208187097717,1.2300144533983395,0.5017280863586255
-0.8341600428714968,1.9801077002085266,1.5515224590863208
0.043301079558414696,0.28016803047304806,-1.9990620683966918
-0.9757382676276142,1.0366593047274735,0.7810597499611769
-0.880515704385654,1.7547461438559109,1.4740169768375764
0.3916287804603141,1.4815372355084089,-0.0798766939615283
0.24024360408679768,1.394031481990536,1.9707126303367986
0.2892595305085145,1.4049681679742185,-1.9572507111566926
0.763149604834913,0.7189823024395103,1.646221850946187
-0.9923727544356699,0.5871836885289867,-1.1232733395903658
0.5444608042421902,1.6187223109570272,-1.8387862854410217
