@RELATION no_structure

@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC

@DATA
0.03960330324202854,0.18058658508394443
0.4758450359742443,0.8741175588572857
0.06615763408932407,0.790862710830432
0.05552532934002263,0.5345164075420201
0.4364138273346404,0.7120403119178602
0.21088702791477598,0.13031799122018262
0.21689834542674946,0.5845294747014824
0.7122417288542554,0.23586251030239935
0.6127893338588326,0.2902577516324746
0.5921674622160025,0.6445864907648454
0.12682373131467373,0.6850820037037394
0.830270683317223,0.9626552159313397
0.7196626740109004,0.08855263193461926
0.7902798678261286,0.10806533233209425
0.38579798828949785,0.1924381683129418
0.7909390971543792,0.2938563327217518
0.5722787712784414,0.0871509065995294
0.14082659956931953,0.7606282887229746
0.07691886281753268,0.6374505787585102
0.06910819856117134,0.792197140908729
0.5300457314680351,0.8941884437988428
0.8899529248359982,0.22157006285807046
0.9876398936535974,0.6823653340481816
0.8622566190437069,0.2170730974701779
0.9021238367830017,0.2941461712810537
0.6729999451963993,0.07698306017113443
0.6601693270279262,0.06352062898589872
0.29809842416766874,0.5704865046447949
0.5876924362518869,0.7966009786195205
0.19668938170305517,0.08872871955637152
0.9176312719489632,0.35221375030812907
0.744446810290645,0.7739840454470629
0.5289761967517003,0.977284630077098
0.40335728100141643,0.6838585504087586
0.7039909484353466,0.06405823744995731
0.22779517910212754,0.533241820176678
0.6257884149059735,0.9131501776480138
0.5641522229958469,0.9365640106190387
0.028622886388448898,0.9820491836220236
0.14816376473342074,0.7437853351684306
0.32557397382947584,0.26034990484009357
0.9674128286689353,0.8144056703607003
0.8703288327542367,0.6060840513971936
0.0609168633253655,0.692642963499791
0.0042038177757086626,0.5290650822340305
0.714240550142953,0.883259066529684
0.48258850814869625,0.7786511478009979
0.397306240381063,0.7810921302208855
0.3443659167029296,0.3937575820976824
0.336757708302571,0.1701432372474001
0.1322700460417816,0.9620106210126509
0.2021022148448568,0.811168589547063
0.5590032500577897,0.5252141060380274
0.3748378599437826,0.0068179313955329945
0.6489291857521685,0.8721966226127268
0.6529781521547124,0.5933986669205815
0.969697351619047,0.122166388340889
0.2013717302985054,0.25660590959024265
0.11510319578259343,0.5142755210177347
0.424930547090411,0.09836801990484623
0.06201357233982119,0.7156114512006971
0.30229479522693103,0.9514104575428616
0.7287654256168603,0.11935753990792186
0.16609648550393685,0.464891377507624
0.8169871750522465,0.9599476068824546
0.6828121587686163,0.1385864610181443
0.5974965904562499,0.1726008820952989
0.5786424049049429,0.41247208771822264
0.672553291289014,0.7348367083453127
0.6595180940429323,0.9458450288822301
0.6903295710689443,0.954506085597341
0.5901796658079675,0.5986584479786119
0.8919729628379407,0.8115414133527844
0.3311740724442186,0.994887703720892
0.442522194364365,0.3262382194976847
0.3793686597589496,0.084493247436082
0.2022508480244921,0.22178772887549647
0.7888789056780948,0.44422363716505053
0.6602476212669779,0.16200360926417323
0.2857647257570407,0.4694610006890829
0.7875102999056125,0.45977783223542157
0.8976217663222786,0.9531895633013302
0.7282867877469023,0.9735304969595622
0.9009531103235412,0.19801752636735648
0.7372545031637923,0.297378497975604
0.4692083972696014,0.7595740850856769
0.3648395258057392,0.28676802808782254
0.6642207809309926,0.8641483526777926
0.877268899140642,0.5951885602320514
0.6740234695347099,0.46643087733954547
0.958175433639975,0.4908492317236982
0.5180996195233571,0.9103501520264109
0.07560874835235387,0.8439535632462907
0.09598999828535293,0.3244045037793939
0.7816967294432772,0.6559547444944545
0.7607098038724759,0.9574509746071647
0.6514424086926502,0.7250622116861286
0.3007686358519588,0.4847633709512448
0.415525672976071,0.9890828373582808
0.8924341965059226,0.7616704080397068
0.3741915384287666,0.21926787773144274
0.47891603555415885,0.5952171293154898
0.5476398773276985,0.20779668880926327
0.9821712696753471,0.37831997190993216
0.196336679534028,0.5130545503052839
0.011122607289853814,0.9952204510133126
0.6862438586360426,0.9791026552754211
0.21629431202813554,0.08902076609898324
0.7295997564185328,0.6806177707379393
0.6711674950533216,0.06729872066698195
0.3368507022789359,0.8959845237787263
0.03425801257983385,0.675116086038183
0.9309519584772873,0.5663468673259736
0.7937246371079631,0.3233143301633473
0.36914758704370465,0.19945226945496475
0.731118300282086,0.5383946202533914
0.02276058075636389,0.9192436718338256
0.8727864034260131,0.8769508415499075
0.7801706031157403,0.8579615522812887
0.9618592392253517,0.6210982294494023
0.4023272679436888,0.06689272552333625
0.6965721584267074,0.3023925091550502
0.5390671009669906,0.6921813887646129
0.7869132256937886,0.6186519767783212
0.15901347296570634,0.23732285741720316
0.4647329859798299,0.9388886876127724
0.9948050190004021,0.3943269720620616
0.08114282072265178,0.6957018896723652
0.1312703214274773,0.5358918202006951
0.5000685147400292,0.6785731944617945
