@RELATION circles

@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE target NUMERIC

@DATA
0.763101141556134,0.03984400282785556,1.0
-0.16275172031228163,-0.867005632010717,1.0
-0.741363492581115,0.24637279578580643,1.0
-0.656316975109979,-0.49256539464827986,1.0
-0.6930275568344846,-0.6743472870852455,0.0
0.9926684767590098,0.021100629614531838,0.0
0.2942609872368085,0.7090965024366603,1.0
-0.48444556889006263,-0.6666367932422568,1.0
-0.7839888817986287,-0.4955683553375835,0.0
0.46626779429816023,-0.6568041829911732,1.0
0.7687116479243218,-0.6315740451392914,0.0
-0.7256103012442694,-0.004575650408769474,1.0
0.5737095756588478,-0.9111927879038388,0.0
-0.1988608188927725,-1.1332884860963335,0.0
0.8962286045908401,0.35571321870747424,0.0
0.1973505167713514,0.9750453268648422,0.0
0.24917985903096268,-1.0209914594401515,0.0
0.693227966086635,-0.8331326727891011,0.0
0.9637747921180316,-0.24116739686878347,0.0
-0.5930593468454923,-0.7302685983780238,0.0
0.4703687767109581,0.9489664852106102,0.0
0.5057818698760932,0.7080317655109165,1.0
-1.0032649608664799,0.18487541886238174,0.0
1.0184129910194515,-0.27350591334274366,0.0
-0.5743700434935323,-0.6039807286835577,1.0
-0.6877596300371898,-0.4207470381962787,1.0
-0.06289473500004185,0.8293804135840462,1.0
-0.6296772225441151,0.6595178927831642,1.0
-0.3964275915094668,0.9758256495182994,0.0
0.29213037313815426,0.8260153445395745,1.0
0.32595301379088526,0.8098350775048362,0.0
0.4656200608998089,-0.8746658040333934,0.0
-0.02416721740974072,-1.0587968562608752,0.0
-0.23006571925262015,-0.9796867378837157,0.0
-0.6006627702228631,0.48592697063585893,1.0
0.7563162621966781,-0.2888790177446042,1.0
-0.8247918948134344,0.15579600726376672,1.0
-0.8190722160922989,-0.1453000424311359,1.0
0.9141198544744905,-0.47483793702148874,0.0
0.7000968788789134,-0.26250387277064685,1.0
-0.8466175259498586,-0.5210224378064982,0.0
0.5144835307328717,0.8138134194420189,0.0
-0.573933258130132,0.5974730601937588,1.0
1.0479495262772818,0.2667825097966051,0.0
-0.7857021963070984,-0.8007164542297093,0.0
0.2091790576777855,0.987241097076329,0.0
0.8417349225399965,-0.5892765934177849,0.0
-0.9691167503126661,0.474550700574707,0.0
-0.975202990318063,-0.3046134923950067,0.0
0.7255918436773077,-0.4180670565476065,1.0
-0.9539509283781032,0.2766945106366244,0.0
0.20503077995738156,-0.9469358336787039,0.0
-1.0075433131688896,-0.11215290297396642,0.0
-0.7359122919189274,-0.3558057179770258,1.0
-0.22425438065709938,-0.7972089923901485,1.0
-0.951843371282565,-0.12839015517543664,0.0
0.06034126000152819,-0.7229245138277962,1.0
0.4644041245323516,-0.7734325449415036,0.0
0.2183414113598513,-0.9312689811520295,0.0
-0.6265568027923879,0.7245107041379347,0.0
-0.683907510606907,0.31408142380680854,1.0
0.0621774979012085,0.7983373255587108,1.0
-0.12879341283796714,-0.7989207080998756,1.0
-0.7194463434585717,0.18638514400574857,1.0
-0.4889423750560745,-0.6684398889198953,1.0
-0.804964323288886,0.5012588449794626,0.0
0.22029748111380204,1.0046703774346566,0.0
-0.8542275915229325,-0.457707549406773,0.0
0.5869261582526898,-0.6185838208551799,1.0
-1.0390522808404103,0.1407255909881764,0.0
0.25843899365608775,-0.8160627557599531,1.0
0.7189131063637799,-0.7251719609964024,0.0
0.3628307933892005,0.9101546548327557,0.0
-0.44644908323279286,0.6619322098392156,1.0
-0.7304684472357358,-0.602188308328663,0.0
-0.722318765086232,0.4378961047712662,1.0
-0.7690151168625076,0.20997489622710797,1.0
-0.2945132580522665,-0.8149758350748421,1.0
0.7402795682744711,-0.242343587685945,1.0
0.5609523606071063,0.47091087770625817,1.0
0.0745774197762018,-1.0111525827001693,0.0
-0.8330014225594136,-0.5285751304572338,0.0
0.001396103946346726,-0.8168807597510508,1.0
-0.4774610637378228,-0.8124141369101702,0.0
-0.5270381169850957,-0.9964678585894794,0.0
-0.46475613621513606,-0.8138224504707778,0.0
-0.9044997564111827,0.23687025094251293,0.0
-0.7445161781240539,0.427486538643423,1.0
0.33179769842734974,0.8752056340665414,0.0
0.9478680965171933,-0.049802566962983796,0.0
0.6000093722808983,0.748851465938527,0.0
-0.10180887246967726,-1.007541882556834,0.0
0.984791161164593,0.016468696389078306,0.0
-0.7560026571997797,0.5995695148431862,0.0
0.6028035373630602,0.8016374822649068,0.0
0.7354036688733009,0.6852999786075069,0.0
0.6888761864033426,-0.5160339479735105,1.0
-0.4727044174635255,0.6422841459398274,1.0
0.8411275104531944,0.7446800102563897,0.0
-0.7957013119749008,0.023564265618498025,1.0
-0.22789079043584767,-0.8592046070135418,1.0
0.17405611793335848,-0.8193817940858171,1.0
-1.0702138211414254,0.19192912701004855,0.0
-0.6718081744995498,0.8289279045557495,0.0
0.16242188802795252,0.7881289656766958,1.0
0.7513581158051899,-0.02486259992271126,1.0
-0.5261152603476316,0.5509310758628869,1.0
0.5831570386186089,-0.4768286022338817,1.0
-0.5571416460795684,-0.6000038608333609,1.0
0.43898588586931575,-0.6367585183315286,1.0
0.7282191851981425,0.2759375205237818,1.0
0.19955858902468265,0.7321485233621846,1.0
0.45775520431939476,0.8995803340818578,0.0
-0.7210861422119667,0.2540862214048422,1.0
-0.7779684493460842,-0.38657320066634093,0.0
-1.0701623555144637,0.1019142995479711,0.0
0.6897620238241473,0.6028093394489691,0.0
-0.7203826451332525,-0.30111120929497304,1.0
-0.5857291982589979,0.9145445025173979,0.0
-0.42677997366521103,0.770623131064574,1.0
0.6775293560842287,0.3826181976765638,1.0
0.6074829853730574,-0.669699831226408,0.0
-0.005964467351759411,-0.9558016511116721,0.0
