@RELATION noisy_moons

@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC

@DATA
0.8039264206973471,-0.29140734340147345
2.3144326452425985,-0.12223813080493631
-0.2803920716828128,0.45093753644694107
0.7894462889082848,0.38405982745810396
1.1866565327739416,-0.5114376900324356
1.006795021707227,-0.3514317517533258
0.3441153622911073,-0.16941224615495346
-0.4558274587277612,0.6784669283919085
0.8092388615125379,0.002634340909546548
0.27775883072440744,0.015455580246297427
1.3865308055236667,-0.11288208490174506
0.4068540847587821,0.7709086896119962
1.0748639771666484,-0.4803512568640527
0.7571456401588862,1.025958444021738
0.02730678309850809,0.15173435956148157
1.107295552944733,-0.6180591998869864
2.038744210685213,0.34215509541272815
0.7239735009097212,-0.2853797439866075
-0.7123064641929127,0.022544226825937326
0.3157734101371308,0.38661895960292014
-0.027269607411297997,1.0325145098005448
-0.9560083809967945,0.38807343504078573
1.5269056859341312,-0.5407038555042766
1.5041961264470312,-0.46584445852850265
-0.940355509622895,0.8841796435895172
0.5499576956489385,0.7903026731093572
1.750218048826958,0.0625607123512689
2.3085216817897045,0.4414720881220934
0.12078715242684612,0.09876929235013787
1.7586200534619387,-0.09107979008497924
1.20913347229461,0.5165639542313759
0.04627979361127488,0.2974996697281036
0.9771521622292404,0.5152772673401844
0.7857767410476243,0.15088069548103022
0.6466700130423492,-0.1477460123454553
-0.8733805935528005,0.5276221809114696
1.052681523073111,-0.17538911516025052
-0.13194714707978272,1.2003526049403208
0.6408514443320408,1.1550924024315732
-0.23374485374362056,1.3682430748932428
-0.5263954428134643,0.6689009627623441
-0.07909989172489257,1.3739010514373344
1.9587811270364481,0.04280228739038944
0.04199657863894657,0.9326051500767228
-0.45167919429680947,0.7385725134731259
0.5487164942205116,1.235400188288064
1.173283742098358,-0.5731393127179955
1.106439803130437,-0.025902852911514507
-0.6148419842496666,0.9001472936815089
1.0961292194395165,-0.4784441073365478
0.3229013640346819,-0.06597259664878057
-1.373923581852565,0.36133555677216367
1.1779583379806526,-0.031365322702755216
0.12682764060161464,1.0141389140488923
2.08697644626719,0.43614388995320014
1.806279730115471,0.11307132207421328
-0.2798080970708542,0.7966602953103502
-0.48511077315101125,0.8615983397067966
0.5575381620424221,0.016247118891279888
0.9366657997368775,0.6193030208710668
1.031535452918995,-0.31217194454391406
0.43137088719031125,0.8050456422802489
0.6344743224846595,-0.11794410169506439
0.1263155442485668,0.05960890513249675
0.42587082166572054,-0.054062243768967386
0.7249481047684677,0.6435161734080797
0.8967617936371943,0.6335897605384504
1.5117620228104203,-0.09760488022103292
0.33240220259358266,1.0956798516285413
0.22029660087750005,-0.3108460502638962
-0.26658361039253425,0.9737936088739853
-1.2431101535291877,0.37680396631613033
1.3566896757800762,-0.7326157048111328
0.5377360243767799,-0.15402225708327433
-1.052227718838442,0.40753984483207295
1.5184428243782133,0.5032755446029429
-0.21929412621140204,1.1482854848096309
-0.07619790311121476,1.2515825160870837
0.0915998384994249,1.0247478721183658
2.085046504159866,0.44465237625125253
0.2682013124654271,0.13384427258754172
-0.12929114222401297,0.6877841613575113
0.5134097382774101,0.7039826823045862
-0.9247278657636447,0.5021276282658628
-0.231206542893099,0.9858631414944165
-0.4856162649190074,0.8269511787096662
-0.6953505472718909,0.6258388174883052
-0.236435114509137,0.8297836990882659
0.8817626081310527,0.4025568533836701
0.9917849196148184,0.4059872640549861
