@RELATION weather_sim

@ATTRIBUTE date {2020-01-01 00:00:00,2020-01-02 00:00:00,2020-01-03 00:00:00,2020-01-04 00:00:00,2020-01-05 00:00:00,2020-01-06 00:00:00,2020-01-07 00:00:00,2020-01-08 00:00:00,2020-01-09 00:00:00,2020-01-10 00:00:00,2020-01-11 00:00:00,2020-01-12 00:00:00,2020-01-13 00:00:00,2020-01-14 00:00:00,2020-01-15 00:00:00,2020-01-16 00:00:00,2020-01-17 00:00:00,2020-01-18 00:00:00,2020-01-19 00:00:00,2020-01-20 00:00:00,2020-01-21 00:00:00,2020-01-22 00:00:00,2020-01-23 00:00:00,2020-01-24 00:00:00,2020-01-25 00:00:00,2020-01-26 00:00:00,2020-01-27 00:00:00,2020-01-28 00:00:00,2020-01-29 00:00:00,2020-01-30 00:00:00,2020-01-31 00:00:00,2020-02-01 00:00:00,2020-02-02 00:00:00,2020-02-03 00:00:00,2020-02-04 00:00:00,2020-02-05 00:00:00,2020-02-06 00:00:00,2020-02-07 00:00:00,2020-02-08 00:00:00,2020-02-09 00:00:00,2020-02-10 00:00:00,2020-02-11 00:00:00,2020-02-12 00:00:00,2020-02-13 00:00:00,2020-02-14 00:00:00,2020-02-15 00:00:00,2020-02-16 00:00:00,2020-02-17 00:00:00,2020-02-18 00:00:00,2020-02-19 00:00:00,2020-02-20 00:00:00,2020-02-21 00:00:00,2020-02-22 00:00:00,2020-02-23 00:00:00,2020-02-24 00:00:00,2020-02-25 00:00:00,2020-02-26 00:00:00,2020-02-27 00:00:00,2020-02-28 00:00:00,2020-02-29 00:00:00,2020-03-01 00:00:00,2020-03-02 00:00:00,2020-03-03 00:00:00,2020-03-04 00:00:00,2020-03-05 00:00:00,2020-03-06 00:00:00,2020-03-07 00:00:00,2020-03-08 00:00:00,2020-03-09 00:00:00,2020-03-10 00:00:00,2020-03-11 00:00:00,2020-03-12 00:00:00,2020-03-13 00:00:00,2020-03-14 00:00:00,2020-03-15 00:00:00,2020-03-16 00:00:00,2020-03-17 00:00:00,2020-03-18 00:00:00,2020-03-19 00:00:00,2020-03-20 00:00:00,2020-03-21 00:00:00,2020-03-22 00:00:00,2020-03-23 00:00:00,2020-03-24 00:00:00,2020-03-25 00:00:00,2020-03-26 00:00:00,2020-03-27 00:00:00,2020-03-28 00:00:00,2020-03-29 00:00:00,2020-03-30 00:00:00,2020-03-31 00:00:00,2020-04-01 00:00:00,2020-04-02 00:00:00,2020-04-03 00:00:00,2020-04-04 00:00:00,2020-04-05 00:00:00,2020-04-06 00:00:00,2020-04-07 00:00:00,2020-04-08 00:00:00,2020-04-09 00:00:00,2020-04-10 00:00:00,2020-04-11 00:00:00,2020-04-12 00:00:00,2020-04-13 00:00:00,2020-04-14 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,2020-04-17 00:00:00,2020-04-18 00:00:00,2020-04-19 00:00:00,2020-04-20 00:00:00,2020-04-21 00:00:00,2020-04-22 00:00:00,2020-04-23 00:00:00,2020-04-24 00:00:00,2020-04-25 00:00:00,2020-04-26 00:00:00,2020-04-27 00:00:00,2020-04-28 00:00:00,2020-04-29 00:00:00,2020-04-30 00:00:00,2020-05-01 00:00:00,2020-05-02 00:00:00,2020-05-03 00:00:00,2020-05-04 00:00:00,2020-05-05 00:00:00,2020-05-06 00:00:00,2020-05-07 00:00:00,2020-05-08 00:00:00,2020-05-09 00:00:00,2020-05-10 00:00:00,2020-05-11 00:00:00,2020-05-12 00:00:00,2020-05-13 00:00:00,2020-05-14 00:00:00,2020-05-15 00:00:00,2020-05-16 00:00:00,2020-05-17 00:00:00,2020-05-18 00:00:00,2020-05-19 00:00:00,2020-05-20 00:00:00,2020-05-21 00:00:00,2020-05-22 00:00:00,2020-05-23 00:00:00,2020-05-24 00:00:00,2020-05-25 00:00:00,2020-05-26 00:00:00,2020-05-27 00:00:00,2020-05-28 00:00:00,2020-05-29 00:00:00,2020-05-30 00:00:00,2020-05-31 00:00:00,2020-06-01 00:00:00,2020-06-02 00:00:00,2020-06-03 00:00:00,2020-06-04 00:00:00,2020-06-05 00:00:00,2020-06-06 00:00:00,2020-06-07 00:00:00,2020-06-08 00:00:00,2020-06-09 00:00:00,2020-06-10 00:00:00,2020-06-11 00:00:00,2020-06-12 00:00:00,2020-06-13 00:00:00,2020-06-14 00:00:00,2020-06-15 00:00:00,2020-06-16 00:00:00,2020-06-17 00:00:00,2020-06-18 00:00:00,2020-06-19 00:00:00,2020-06-20 00:00:00,2020-06-21 00:00:00,2020-06-22 00:00:00,2020-06-23 00:00:00,2020-06-24 00:00:00,2020-06-25 00:00:00,2020-06-26 00:00:00,2020-06-27 00:00:00,2020-06-28 00:00:00,2020-06-29 00:00:00,2020-06-30 00:00:00,2020-07-01 00:00:00,2020-07-02 00:00:00,2020-07-03 00:00:00,2020-07-04 00:00:00,2020-07-05 00:00:00,2020-07-06 00:00:00,2020-07-07 00:00:00,2020-07-08 00:00:00,2020-07-09 00:00:00,2020-07-10 00:00:00,2020-07-11 00:00:00,2020-07-12 00:00:00,2020-07-13 00:00:00,2020-07-14 00:00:00,2020-07-15 00:00:00,2020-07-16 00:00:00,2020-07-17 00:00:00,2020-07-18 00:00:00}
@ATTRIBUTE temp NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE pressure NUMERIC
@ATTRIBUTE precipitation NUMERIC

@DATA
2020-01-01 00:00:00,25.62752953143841,71.70479760377549,999.6508409353827,3.22842987679991
2020-01-02 00:00:00,23.163496991578153,30.313588308377213,1029.004789628534,36.81413155056558
2020-01-03 00:00:00,22.137045066570447,84.55802114451818,1017.8445864270751,76.97178173168811
2020-01-04 00:00:00,16.713174948941415,97.01281996897917,995.4032701238966,86.34405618088066
2020-01-05 00:00:00,27.572426229917056,29.688122048410477,1024.6674864511463,36.53324700250767
2020-01-06 00:00:00,7.499330306864049,50.610885145295214,1028.6390167560855,21.415275508111986
2020-01-07 00:00:00,19.020923995633844,94.3191053234796,1017.5427804662888,36.13249234052047
2020-01-08 00:00:00,3.018603825099868,24.02553224782241,1018.231234346884,14.026086790798953
2020-01-09 00:00:00,7.114184773648504,82.33255919211658,1023.2237187884572,65.34788728203772
2020-01-10 00:00:00,8.199686396120791,32.567280727221764,1027.1204967767242,54.62465613315738
2020-01-11 00:00:00,28.90750356015063,54.31313846854898,1016.6182872904866,78.07250520081224
2020-01-12 00:00:00,21.248345484920897,44.646892080836395,999.6350917358116,69.62805327491763
2020-01-13 00:00:00,27.019004494877272,43.76137801783515,1022.4800094028942,71.26060336986967
2020-01-14 00:00:00,22.03435004279359,54.87073774258362,1005.3574378330976,27.63749120267789
2020-01-15 00:00:00,25.405322869583543,98.39422227949794,1012.6599053377455,17.371158847154877
2020-01-16 00:00:00,7.2820100722484815,36.77310728241042,998.8408434686671,56.93284193772682
2020-01-17 00:00:00,7.805876880223086,71.64501706852928,994.3352554548349,58.62781584126333
2020-01-18 00:00:00,9.774236522907206,32.82516246481701,1020.2044232082201,62.22879406969838
2020-01-19 00:00:00,8.883248630426701,47.49299250663843,1011.465646252775,12.008474131815793
2020-01-20 00:00:00,1.683323860835717,66.32881360742473,992.3762639032353,27.261960359891603
2020-01-21 00:00:00,5.187072007637918,32.74575944637395,1004.5569653352676,20.918098660989102
2020-01-22 00:00:00,27.262523778026484,72.65882143225704,995.4190775285875,14.469774902156452
2020-01-23 00:00:00,28.587023188460204,58.23829725779224,1027.9114095136317,89.67502339563346
2020-01-24 00:00:00,17.44831211430885,81.3978150181066,1018.6319341475735,79.65531332208737
2020-01-25 00:00:00,2.9661398154218332,72.18985152349904,1007.0115757944569,55.02111409118011
2020-01-26 00:00:00,12.699679518268372,85.84020040887013,1008.1138057143298,18.381181644123345
2020-01-27 00:00:00,33.586499748047345,31.632753923472112,990.0648098489327,87.72028376055027
2020-01-28 00:00:00,33.02381949546146,63.256694062887476,1017.3953121311619,80.06970525461739
2020-01-29 00:00:00,32.98097433521386,43.173151752359196,1013.8540709202363,70.38194656384336
2020-01-30 00:00:00,36.061560436141754,21.16993230009136,1004.3751836721127,40.65217459305961
2020-01-31 00:00:00,18.998382145958587,65.73991957317419,1009.0814611458176,93.4679137625171
2020-02-01 00:00:00,1.0874016837071965,47.669250565821656,1015.4978238891449,54.70970954178479
2020-02-02 00:00:00,22.94315022999218,64.17703595406135,997.7606873368223,35.11208965074605
2020-02-03 00:00:00,33.29710353624553,48.993919336502984,1017.6606721867919,15.234345315943465
2020-02-04 00:00:00,2.0459593883986127,56.99314663039172,1023.1189147892575,94.53242144041732
2020-02-05 00:00:00,39.010876609302954,43.661834081774124,997.4194416632778,35.89696510403698
2020-02-06 00:00:00,28.92713296984131,43.4690810919621,1029.444155401978,27.199271457593877
2020-02-07 00:00:00,29.502983981277083,33.97469638440805,1017.9679710680219,41.57340889780178
2020-02-08 00:00:00,32.14514387621073,68.26430085062105,1000.5459793685214,42.959223172943986
2020-02-09 00:00:00,36.533780968644905,39.38692483090045,1019.0890311964063,61.24250305265585
2020-02-10 00:00:00,24.737788156860763,46.76514194997956,1022.030477688644,48.80200006321454
2020-02-11 00:00:00,5.50525003055268,75.3411478707088,996.3537050996599,45.0012593632996
2020-02-12 00:00:00,39.2521137229162,77.00548268940251,1001.7816650935891,55.74765186040642
2020-02-13 00:00:00,22.239435155045765,60.383379409371415,1005.2232439297484,5.423929730553079
2020-02-14 00:00:00,6.705277588196368,46.82806193717479,1021.6792285904326,90.12275408688164
2020-02-15 00:00:00,8.468868571843533,87.79336324660237,1026.2770684608388,48.17392357257806
2020-02-16 00:00:00,35.503477189870424,97.84524000955246,1005.8678472339027,45.80013744845536
2020-02-17 00:00:00,17.835972738092455,32.65680239038282,990.4832750907502,31.627287783710333
2020-02-18 00:00:00,11.34582595390324,94.77556411586049,997.7540449049743,0.9442808086506549
2020-02-19 00:00:00,16.718770248739418,37.992231536063386,1024.8245372826048,80.85483732412986
2020-02-20 00:00:00,3.495591060205223,40.34009844874901,1006.0048087178591,10.073706115638403
2020-02-21 00:00:00,12.52428301755141,53.155730164674104,990.8886277493253,51.42164237060414
2020-02-22 00:00:00,29.781774253810873,35.53076626144111,996.8112068084722,84.39755851518842
2020-02-23 00:00:00,27.928342755770412,88.77457723673518,1001.7881295578844,55.03801352558908
2020-02-24 00:00:00,9.160047656062439,85.11415344507114,1005.9619974584251,21.25200299547181
2020-02-25 00:00:00,22.183936241382582,43.37916335968743,1021.1941974098406,52.66617856454303
2020-02-26 00:00:00,14.027742488865105,65.37539263859102,1014.4070718846264,50.08716264709852
2020-02-27 00:00:00,36.21318917903998,37.45727192335529,992.6506591891599,96.10094620804895
2020-02-28 00:00:00,25.30872068583514,64.80363084381871,1000.462420498869,56.53401030257314
