tfidf_term_1,tfidf_term_2,tfidf_term_3,tfidf_term_4,tfidf_term_5,tfidf_term_6,tfidf_term_7,tfidf_term_8,tfidf_term_9,tfidf_term_10,tfidf_term_11,tfidf_term_12,tfidf_term_13,tfidf_term_14,tfidf_term_15,tfidf_term_16,tfidf_term_17,tfidf_term_18,tfidf_term_19,tfidf_term_20,tfidf_term_21,tfidf_term_22,tfidf_term_23,tfidf_term_24,tfidf_term_25,tfidf_term_26,tfidf_term_27,tfidf_term_28,tfidf_term_29,tfidf_term_30,tfidf_term_31,tfidf_term_32,tfidf_term_33,tfidf_term_34,tfidf_term_35,tfidf_term_36,tfidf_term_37,tfidf_term_38,tfidf_term_39,tfidf_term_40,newsgroup
0.7775960617922721,0.21350984205425927,-2.0809271801570635,-0.5289163791046552,2.230965822073094,-5.843402009163923,-0.08269774501839869,-3.1424356556908117,-0.09508510211886434,-1.0003564547668573,-1.98468794144591,0.23513529936618852,1.1361913746425423,0.9475119085755672,-1.4587583925306935,-2.1589584892410585,0.3310489592156949,-9.190568957873458,-11.001160832352477,9.040567045356863,-4.023002531612993,-2.072355181695998,-0.6973642279161708,1.3342291941726905,-4.907502885678857,0.6746949778086199,1.4352774708492528,5.607133013658706,0.1540318416835874,-1.9236611460339235,1.3001456399516849,-0.2671374859417547,1.1381503309676184,-0.8244665751671795,0.3590550934803667,-2.234718845897242,1.8496130997978082,-0.61836502004413,0.8424993283091806,-0.7948936470016904,sci.med
0.14432647172603683,2.875920469538762,-4.765062313108132,1.6923465724632047,1.4524589017379568,1.54894571986786,1.5512452664277294,2.6308172476132117,0.18631491930367128,0.5017712062023467,-0.34815739681731317,0.33935581275622034,0.8822864925992157,1.0653762722596027,-2.703348047107357,-1.9814720619265163,-0.06483800178407462,1.0461892508475734,2.384308786388393,0.9386730859237955,-1.8648847162708582,-1.22322023006193,0.1454272174057594,-0.30601395435740886,-0.7510641945859053,-0.2580455156111615,-4.168759772295163,-1.0946459848524006,1.4246277320772434,0.7785742523451586,1.2635572317489854,-0.07492655611844788,-0.7037103993314333,-1.3930255170798087,-0.7615878650362199,-1.518261845658702,2.6206770261800125,1.2685832356474693,1.7056065603547268,0.491412756355527,rec.sport
1.2744284266875814,-6.261345203309811,7.408705254438641,1.1188945979306693,-1.174772425701764,2.3293945413457715,-0.24633528117984818,0.4424963238309513,1.8807218727801382,1.498936182742264,0.3576613666310894,1.0984848760518187,-2.301471717669987,0.8983595683469856,-0.17167365392478334,0.8711339332271274,3.3947907853381,-9.193988188668385,-6.187557526576541,11.210927702839387,-1.9068846073307912,1.3902553275119895,-0.2589387965783906,-0.4268041949352576,0.45915902831044275,1.1247767199858125,7.145097769257161,-2.045602778647875,1.7873464144298254,2.0362200965056743,2.9406017210374085,0.06450597286257172,-0.1878594010087195,2.477334658756193,-0.8208789224096867,-1.9855982003652997,1.2365421133549164,-0.5125887969785088,-1.7720014733168516,0.6832124040010689,comp.graphics
0.184827033621654,-2.933446313828699,1.098698132190801,-0.19906255375986986,-1.3306262996634348,0.179112243561532,1.4152045267018234,-3.617224276216687,-3.332769160185813,0.21764133787654827,0.23764265629995912,0.5598284488280599,1.8418156093866072,0.6268770635290218,0.33276047863701036,0.5497845446745626,-2.3631960940337366,-0.29731089116765763,4.797303204255946,-1.1386258551913377,0.3819756535989163,0.4764301667171248,-0.9880028180029409,0.347397486434762,-0.9750970758100335,-0.0487656518431153,1.953467981082238,0.3744914742713755,-0.15326055339930547,3.5558345554360526,0.33585189925532677,-1.2107426266291645,-0.1471927507680115,-0.9576370506768324,-0.1453494223138852,-3.223152497827849,2.0398245922283404,-0.9885290078659005,0.08291580662771203,2.2409265562057925,talk.politics
-0.5001978170959958,-5.795063742241394,-5.925493000127351,-0.3733684250030844,-1.8997455422032794,-1.1950128812074634,0.2935375299686405,7.542618302583788,1.045475669994227,-0.5569533424179907,-0.1833007095261973,1.6367399618306397,0.24941768768504166,-0.03658997434293117,-0.16985235767773066,-2.7953430597918594,1.0495504049789937,-5.497559914321756,5.906753377677812,5.1933076636307485,-4.217027200829108,-1.9673250642259945,1.5154448083522476,0.1247520996639345,1.7890178909056889,0.6596499980823705,0.8927182393982045,-3.930986871859507,-0.021244779276242128,1.8931126951491954,1.1985653900636406,-0.01979434452070797,0.3817341689625093,-2.272344120933271,-0.326673247509044,2.478290071947736,-5.952370268564358,1.0901834710204468,-2.72347074581565,-0.7480960646216471,comp.graphics
-1.7392051521728,-1.7237212661765497,-13.41910919352248,-1.1145323150080617,2.1767108881961774,1.5772114229006353,-1.290942219493224,0.5949399904612426,2.0009878675823174,-2.9149906960173615,-0.20412976887271617,-2.2746210312061996,-0.40697436637337114,0.28123049221860413,1.1067104242873174,2.3912242758884696,-1.0574740403816978,-13.097989507979804,-2.008691084494346,0.057475967292394965,-1.3042132635186956,2.3674143640271215,-0.5913947298380474,0.5637878750069146,3.1674942039187477,1.489599409447649,0.13652272706948487,0.6550136315828142,-0.3777648875224771,2.795955616050862,3.308005812708414,3.1176811292080475,1.555198534147342,0.2376856331328563,0.014004967371380734,-2.6954196751206743,0.013752176553687878,-1.2703620463250862,-3.276497396913438,1.15469376671672,rec.sport
0.21498281745454795,-1.018632100976381,-1.8393383790322162,0.3149718715553322,-1.7780971131268029,-2.567115838328159,0.2644816849513739,-0.1000955441141822,1.9270965720210456,2.9339043020937785,0.19286184315019064,0.6769940973750542,0.0637023597657709,-0.0762390173205976,1.1234272870957618,2.6290016978772366,-1.4918118436363683,-1.5646140090317249,1.8645040565638977,-0.41068114372805614,2.942657087272149,-1.7011404742672418,0.5019002337006719,-0.2927579187724547,-4.493949051271057,1.4968802738508562,3.4352023202329516,-0.3349846715994107,0.3740620881310435,2.139394836219112,-4.926990489956571,1.5184220306521798,-0.02881660158862331,2.011957972270834,-0.21682705022214338,-1.5065841042048043,-2.043142013426828,-0.6110850624767177,-3.8368749445567243,-0.24072430398905076,talk.politics
-0.12653257974705998,0.4894036079836702,-10.201691268022548,-0.8639798490760783,3.4969920311601763,0.06865600767294455,-0.2821257769339113,2.0404244669096974,1.9747272093704256,-1.1976861192315178,-0.37563366071734017,0.6951652483301405,1.2307029049844702,0.8900577324754597,-0.9103243419282839,1.1720758762274788,0.12097142685780593,-7.306917502643716,-6.229106694964179,-1.1295940763501244,-1.8784731133660828,1.5391423458106503,-2.350455852624361,-0.906902874722061,4.530174785175887,-0.6072614140860845,2.129633517610424,-1.1606326562406848,1.5723982102703271,3.8252661172756603,1.0340120522261358,-1.3048168904329494,1.67286820189853,1.6704676207716298,-0.9489528277686782,-1.7636824278947394,0.6967537439339715,-0.20020125430036984,-2.93026141440816,1.3992279500711593,rec.sport
-0.33577861774042206,-2.0191325140308845,-0.02940212949140451,-0.574601858183391,-3.2001776671660886,-2.3776734429623474,0.5558260275751273,-1.5314974507204766,-1.244496627727858,-0.8574280141818431,0.5712242102362395,-0.8034342741712571,-0.22652747238283805,0.6712701367053535,-0.3171028325739657,0.7069820711274175,-0.21882435737327333,-2.9953085458944866,-2.1815154177215224,1.425886615930105,-0.8474500417057222,0.36075575466383486,-1.4723540615107777,2.0084730109816995,-1.0958468071909608,0.7460239529828163,2.5636625412685,0.624249121806967,0.0722883471248695,0.2800521477311235,0.19952362474538154,1.3906435959499572,0.7339504783642384,3.1733404946056005,-0.43042769880071585,0.19657106610923614,-0.006261328985328829,-0.6275400027440727,-2.2311461801564287,-2.0534865486558886,talk.politics
-0.8980272263244584,-0.46314311584747125,3.3187355546481294,0.7841464163534985,1.7088813108682397,4.287592078612587,0.5053371476473485,-2.6052969226520606,-0.2843887019601763,-4.0147343019537045,-2.252793394731339,-0.46126705049830724,0.5278393499155871,-1.481580771551368,-0.7660452024003999,4.807444637369954,1.7904657287757233,-12.1543913390866,5.387521523253955,2.762442117449869,0.662303353028429,-1.3453354874152414,-1.3833407769716104,-0.12826348048383082,-6.276166812781346,-1.3394697749577562,0.4796902743389386,-0.6413017098352037,-0.2811640424645573,-3.429110431000737,-1.1182877906284692,0.3359681734405766,0.9017286971402739,-0.21465799796779117,-1.8996702808588812,-3.8629876704777697,2.4320184237804963,0.1351903409873859,1.532966386201509,-0.3262337044413596,comp.graphics
