feature_1,feature_2
-7.2471159107834655,-7.55998508884778
-7.567957883378432,-7.187754028659807
-1.686652710949561,7.793442478227299
4.313357031387271,3.621334961921517
-8.510126819293554,-7.68657864200987
5.92636827103113,1.7332618889955913
-2.3360166972015683,9.399603507927159
5.259276017641538,1.12758285473477
-2.9883718608980403,8.828627151534505
-3.7005011202553986,9.670839736832152
-3.110904235282147,10.86656431270726
5.175402065175672,0.9338052910497507
-2.300334028047995,7.054616004318546
-3.9245683651031644,8.593640805432962
-7.400141246448731,-7.2698099002877035
-3.2112507169301026,8.686623981600553
-8.1816611414578,-6.841641635946841
1.6021649562416904,2.2528511560948736
-2.4121200737047097,9.98293111873121
-1.9223405292524798,11.2047417540083
-1.3506020440453461,8.19360380984661
-2.6704833347187593,9.41833698501286
6.1025584363547285,1.752583611687524
-6.969489630903934,-7.056885272902525
-2.9726153158652124,8.548556374628065
-6.455783848819044,-5.726854696749626
-7.3410442556059365,-6.275796612615341
3.412547811377893,5.111750597468922
4.621508676957729,0.6272881267119848
-3.3987120526782735,8.198475843232883
-3.4997339481834384,8.44798839859555
-3.5800901211138623,9.496758543441507
-6.215358537915874,-7.564976654003041
-2.2951038789225464,7.768547349486333
-8.091780040910113,-5.786610179320327
-2.281737688448621,10.321428882480749
-6.274036297834988,-7.617841852618047
5.0073286928911855,1.2127549208840374
-6.965251479114916,-7.708303451211446
5.152512799893841,4.787425942764561
6.540245560008035,0.911665485512561
-2.2516472323299856,8.939840212432154
-7.269712170409265,-7.226156143531643
4.468069068349174,3.8298941519009246
-2.5439093927579934,7.845608090578789
-2.147802017544336,10.55232269466429
-6.822374201375756,-7.26223555068804
3.9118335144844463,2.095980893020216
-6.609545061491108,-7.209611166173921
7.018904060446129,0.11644643570045843
4.753585673518691,0.9574271166725645
-6.886005304204564,-5.696154282163926
-6.586348594273791,-7.632013422337831
-1.031303578311234,8.496015909924674
-5.936189443900209,-6.826094808147859
5.412450365687173,7.752266919922814
-6.564065477248633,-7.216897177932157
-1.5458214938084285,9.42706705513482
4.810154854104973,2.966365695722302
-2.9698363940125376,10.071408354417237
-6.691135544664418,-6.263417438166373
7.8394288982125016,-0.9549620153430207
5.989278649377978,2.434118965255646
-4.41652254438708,-5.984449664128285
-7.078798509934529,-6.102852832512462
3.2922568292055647,2.7110484412004907
3.5622125043494473,1.652998956372961
-6.310335288680158,-7.779823266746242
-8.242333142635394,-6.9245477523932415
-3.571501336778855,9.487878558833502
6.5980970469595945,2.0046754463898706
-6.0328876016716,-8.287101182414439
